bit_array,bit_string,integer_array,probability,fval,is_feasible,is_optimal
[1 0 1 1 0 0 0 0 1 1 0 1],101100001101,[1. 3. 0. 0. 3. 2.],0.004747079742871709,41.00000000000003,True,False
[0 1 0 1 1 1 0 0 1 1 0 1],010111001101,[2. 2. 3. 0. 3. 2.],0.004641484302624225,83.4,True,False
[0 1 0 1 0 1 0 1 1 1 0 1],010101011101,[2. 2. 2. 2. 3. 2.],0.004326422121960511,74.4,True,False
[1 1 1 0 1 1 0 1 0 1 1 1],111011010111,[3. 1. 3. 2. 2. 3.],0.003956689136719699,61.00000000000003,True,False
[1 0 1 1 0 0 1 0 1 1 0 1],101100101101,[1. 3. 0. 1. 3. 2.],0.0038411236226529636,53.00000000000003,True,False
[0 1 0 1 0 0 1 1 1 1 0 1],010100111101,[2. 2. 0. 3. 3. 2.],0.0037982301771343333,83.4,True,False
[1 1 1 0 1 1 0 0 1 1 0 1],111011001101,[3. 1. 3. 0. 3. 2.],0.0034886902259485234,50.00000000000003,True,False
[0 1 0 1 0 1 1 1 1 1 0 1],010101111101,[2. 2. 2. 3. 3. 2.],0.003391916152302576,86.4,True,False
[1 0 1 1 1 1 0 1 0 1 1 1],101111010111,[1. 3. 3. 2. 2. 3.],0.003367959207381609,61.00000000000003,True,False
[0 1 0 1 0 1 1 0 0 1 1 1],010101100111,[2. 2. 2. 1. 2. 3.],0.0029228041652915775,79.4,True,False
[0 1 0 1 0 1 0 1 0 1 1 1],010101010111,[2. 2. 2. 2. 2. 3.],0.002871466065065403,74.4,True,False
[1 1 1 0 1 0 1 0 1 1 0 1],111010101101,[3. 1. 1. 1. 3. 2.],0.0026939850808407554,59.00000000000003,True,False
[1 0 1 1 1 0 1 1 1 1 0 1],101110111101,[1. 3. 1. 3. 3. 2.],0.002608656758295052,70.00000000000003,True,False
[1 0 1 1 0 1 0 0 1 1 0 1],101101001101,[1. 3. 2. 0. 3. 2.],0.002525798856183049,44.00000000000003,True,False
[1 1 1 0 1 1 0 1 1 1 0 1],111011011101,[3. 1. 3. 2. 3. 2.],0.002415078537805884,57.00000000000003,True,False
[0 1 0 1 1 1 1 0 1 1 0 1],010111101101,[2. 2. 3. 1. 3. 2.],0.0023817561040003917,91.4,True,False
[1 0 1 1 1 0 0 0 0 1 1 1],101110000111,[1. 3. 1. 0. 2. 3.],0.0022332917297262123,45.00000000000003,True,False
[1 1 1 0 1 0 0 1 0 1 1 1],111010010111,[3. 1. 1. 2. 2. 3.],0.002223186896470049,50.00000000000003,True,False
[0 1 0 1 1 0 0 0 0 1 1 1],010110000111,[2. 2. 1. 0. 2. 3.],0.002090479109059696,80.4,True,False
[1 0 1 1 1 1 0 1 1 1 0 1],101111011101,[1. 3. 3. 2. 3. 2.],0.0020220866171921205,61.00000000000003,True,False
[1 1 1 0 0 0 1 1 1 1 0 1],111000111101,[3. 1. 0. 3. 3. 2.],0.001827479311210441,62.00000000000003,True,False
[1 0 1 1 0 1 1 1 1 1 0 1],101101111101,[1. 3. 2. 3. 3. 2.],0.001739165517624867,65.00000000000003,True,False
[0 1 0 1 0 0 1 1 0 1 1 1],010100110111,[2. 2. 0. 3. 2. 3.],0.0016658630975260106,79.4,True,False
[0 1 0 1 1 1 0 1 1 1 0 1],010111011101,[2. 2. 3. 2. 3. 2.],0.0015863061883383993,86.4,True,False
[1 1 1 0 0 1 1 0 0 1 1 1],111001100111,[3. 1. 2. 1. 2. 3.],0.0015684347028490503,50.00000000000003,True,False
[1 1 1 0 1 1 1 0 0 1 1 1],111011100111,[3. 1. 3. 1. 2. 3.],0.001549221863275618,70.00000000000003,True,False
[1 0 1 1 1 0 1 1 0 1 1 1],101110110111,[1. 3. 1. 3. 2. 3.],0.0014908489330125868,66.00000000000003,True,False
[0 1 0 1 0 1 1 1 0 1 1 1],010101110111,[2. 2. 2. 3. 2. 3.],0.0014720126277250692,86.4,True,False
[0 1 0 1 1 0 1 0 1 1 0 1],010110101101,[2. 2. 1. 1. 3. 2.],0.001451350827387284,84.4,True,False
[1 1 1 0 1 0 1 0 0 1 1 1],111010100111,[3. 1. 1. 1. 2. 3.],0.0012709287412474765,59.00000000000003,True,False
[0 1 0 1 1 1 1 1 1 1 0 1],010111111101,[2. 2. 3. 3. 3. 2.],0.001211380384705337,98.4,True,False
[1 0 1 1 1 0 0 0 1 1 0 1],101110001101,[1. 3. 1. 0. 3. 2.],0.0011867975700181525,49.00000000000003,True,False
[1 0 1 1 1 0 1 0 1 1 0 1],101110101101,[1. 3. 1. 1. 3. 2.],0.0010551004466898513,61.00000000000003,True,False
[1 0 1 1 0 1 1 1 0 1 1 1],101101110111,[1. 3. 2. 3. 2. 3.],0.0010487620675700452,57.00000000000003,True,False
[0 1 0 1 1 0 1 1 1 1 0 1],010110111101,[2. 2. 1. 3. 3. 2.],0.0010398163361113252,91.4,True,False
[0 1 0 1 0 0 0 1 1 1 0 1],010100011101,[2. 2. 0. 2. 3. 2.],0.0009929111025788763,71.4,True,False
[1 0 1 1 0 1 1 0 0 1 1 1],101101100111,[1. 3. 2. 1. 2. 3.],0.0009669639484337269,48.00000000000003,True,False
[1 1 1 0 0 0 1 1 0 1 1 1],111000110111,[3. 1. 0. 3. 2. 3.],0.0007252124970399434,54.00000000000003,True,False
[0 1 0 1 1 0 1 0 0 1 1 1],010110100111,[2. 2. 1. 1. 2. 3.],0.0007198807437232553,88.4,True,False
[1 1 1 0 1 1 1 0 1 1 0 1],111011101101,[3. 1. 3. 1. 3. 2.],0.0006606835301994828,66.00000000000003,True,False
[1 0 1 1 0 1 1 0 1 1 0 1],101101101101,[1. 3. 2. 1. 3. 2.],0.0006330749524291197,56.00000000000003,True,False
[1 0 1 1 1 0 1 0 0 1 1 1],101110100111,[1. 3. 1. 1. 2. 3.],0.0005952977073918565,57.00000000000003,True,False
[1 0 1 1 1 1 1 1 0 1 1 1],101111110111,[1. 3. 3. 3. 2. 3.],0.0005720662174186056,77.00000000000003,True,False
[1 0 1 1 1 1 0 0 1 1 0 1],101111001101,[1. 3. 3. 0. 3. 2.],0.00046217809282746554,56.00000000000003,True,False
[1 1 1 0 1 0 1 1 1 1 0 1],111010111101,[3. 1. 1. 3. 3. 2.],0.0003854883289362572,70.00000000000003,True,False
[0 1 0 1 1 1 0 0 0 1 1 1],010111000111,[2. 2. 3. 0. 2. 3.],0.0003656367472941984,91.4,True,False
[0 1 0 1 1 0 0 1 0 1 1 1],010110010111,[2. 2. 1. 2. 2. 3.],0.0003380072577602869,83.4,True,False
[1 1 1 0 0 1 0 1 1 1 0 1],111001011101,[3. 1. 2. 2. 3. 2.],0.0002767727946124783,45.00000000000003,True,False
[1 0 1 1 1 1 0 0 0 1 1 1],101111000111,[1. 3. 3. 0. 2. 3.],0.00027520040736836714,56.00000000000003,True,False
[1 1 1 0 0 1 1 0 1 1 0 1],111001101101,[3. 1. 2. 1. 3. 2.],0.00022564139234336426,54.00000000000003,True,False
[1 0 1 1 1 1 1 0 0 1 1 1],101111100111,[1. 3. 3. 1. 2. 3.],0.00016875272251519217,68.00000000000003,True,False
[0 1 0 1 1 0 1 1 0 1 1 1],010110110111,[2. 2. 1. 3. 2. 3.],0.00016820389578016078,95.4,True,False
[0 1 0 1 1 0 0 1 1 1 0 1],010110011101,[2. 2. 1. 2. 3. 2.],0.0001561680591144788,79.4,True,False
[1 0 1 1 1 1 1 1 1 1 0 1],101111111101,[1. 3. 3. 3. 3. 2.],8.935154498973546e-05,77.00000000000003,True,False
[1 1 1 0 1 1 1 1 0 1 1 1],111011110111,[3. 1. 3. 3. 2. 3.],6.758259646145829e-05,81.00000000000003,True,False
[0 1 0 1 1 1 1 1 0 1 1 1],010111110111,[2. 2. 3. 3. 2. 3.],6.182790178596516e-05,106.4,True,False
[1 1 1 0 1 1 1 1 1 1 0 1],111011111101,[3. 1. 3. 3. 3. 2.],6.120172782982161e-05,77.00000000000003,True,False
[1 1 1 0 0 1 1 1 0 1 1 1],111001110111,[3. 1. 2. 3. 2. 3.],5.40006124147739e-05,61.00000000000003,True,False
